"","exposure","outcome","id.exposure","id.outcome","samplesize","SNP","b","se","p"
"1","Subjective well being || id:1009","Body mass index || id:2","1009","2",338294,"rs10172421",0.00373123815964262,0.0337526429702581,0.911975936242939
"600","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs4842283",-0.0354640033517424,0.0871954976191032,0.684214908412594
"601","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6073597",-0.0375621152497175,0.0867153029464228,0.664894224926768
"602","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6089930",-0.0405785510865986,0.0864034074643288,0.638611788306831
"603","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6587766",-0.0171108156442507,0.0866005601715333,0.843371181541915
"604","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6598440",-0.0330790580152272,0.0868084746973707,0.703160260571043
"605","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6704609",-0.0400398533056305,0.0866850592911618,0.644152831993778
"606","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6772840",-0.0320638963858528,0.0868017970773639,0.711835500330698
"607","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs6813656",-0.0468696199529727,0.0862349971509165,0.586778415048486
"608","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7072297",-0.0473097317504703,0.0851853106536059,0.578638671710182
"609","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7149000",-0.0301461953493662,0.0868681448361132,0.728565814161594
"610","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7445606",-0.0256753376044851,0.0865545810604269,0.766743250877595
"611","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7487682",-0.04335559060411,0.0857619941185534,0.61318393346634
"612","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7584895",-0.0412912985975491,0.0864054295634514,0.632736672189471
"613","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7939430",-0.0265879617164716,0.0868037091804693,0.759376365560367
"614","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs7952069",-0.0362076368858748,0.0869679400486608,0.677166234491335
"615","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs8073904",-0.0468221797699014,0.0852667460655539,0.582919043260178
"616","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs8180800",-0.038282785323613,0.0865007248594961,0.658075453930449
"617","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs903834",-0.0303891471980935,0.0868908001650225,0.726534187830416
"618","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs905456",-0.0447377196514728,0.0859046580743871,0.602517670359811
"619","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9291932",-0.0264910403397601,0.0866545055729416,0.759826412657779
"620","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs929814",-0.0413587171136365,0.0862123343264226,0.631418782888518
"621","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9528554",-0.0374665989178431,0.0867496339540761,0.66581885366471
"622","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs976337",-0.014140015547393,0.0848722426563971,0.867682013000229
"623","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9840016",-0.0241156467122415,0.0865876655304513,0.780619861590285
"624","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9956636",-0.0223933462369309,0.0861641514362831,0.794947327746381
"625","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"All",-0.031986419176377,0.0858573078895686,0.709480972053826
"626","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10172421",-0.0519937865670065,0.0466024811974087,0.264556099186479
"627","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1028144",-0.0509223025395216,0.046522358632193,0.273702007838139
"628","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1030443",-0.0510900346207364,0.0464923111716656,0.271815121991805
"629","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1075737",-0.053887395990798,0.0465317043405937,0.246831743195678
"630","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10769190",-0.0376920656243842,0.045425175362316,0.40667359274813
"631","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10895581",-0.0548264764530749,0.0463555529494342,0.236912977970679
"632","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10923025",-0.0531846452298705,0.0465561513520076,0.253297626536953
"633","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11043207",-0.0384629348922278,0.0445289342868874,0.387712063090091
"634","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11073619",-0.0533025296778315,0.0464926764557336,0.251600102715305
"635","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1135436",-0.0437726158492974,0.0455943934257351,0.337033158922383
"636","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11612312",-0.0524991428263419,0.0466114702797974,0.260032713029981
"637","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11644362",-0.0494707418848567,0.0466233026877442,0.288656588375684
"638","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11668122",-0.0510404829692675,0.046441131124209,0.271752288622563
"639","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11691770",-0.0548911392990784,0.0464712278861232,0.237529050861712
"640","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11751387",-0.0569606587080447,0.046075975242351,0.216371825543671
"641","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12062152",-0.0449439135239545,0.0461247766364389,0.329858710138895
"642","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12143280",-0.0482835596121051,0.0463732335008393,0.29778524835076
"643","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12147610",-0.054477096289177,0.0460590214997163,0.236901454208547
"644","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12152057",-0.0490422199615411,0.0464354808946813,0.290905722077675
"645","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12298541",-0.055231659543298,0.0463466575325393,0.233375954867177
"646","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12460988",-0.0558636132703869,0.0462841162141298,0.227443085817509
"647","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12474324",-0.061213505643818,0.0455387888476719,0.178881835641412
"648","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12995715",-0.0470628190134742,0.046411579531013,0.310567563412876
"649","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs13235506",-0.04729432204276,0.0465251411912703,0.309375838696775
"650","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1328835",-0.0444373754473939,0.0459101336203066,0.333083901682136
"651","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs13387164",-0.0539268980887622,0.0464838697612272,0.245999679997376
"652","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1361360",-0.0475725030994274,0.0464564160251782,0.305823754766591
"653","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1462450",-0.0490167873859174,0.0463528639808208,0.290296899933269
"654","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1520724",-0.0504729661340133,0.0464931117551534,0.277655580792994
"655","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1556477",-0.0585750020785418,0.045903283433879,0.201936941897996
"656","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs16847494",-0.0490861923651762,0.0464819998239023,0.290956414882031
"657","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs17005492",-0.0489782970941129,0.0465355881869762,0.292574245451778
"658","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs17331012",-0.0559977424488417,0.0463528351719541,0.227018073942626
"659","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs17693963",-0.0416187050309423,0.0456035603147217,0.361442618572713
"660","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2017279",-0.0539753254516557,0.0464745677497932,0.245481346537697
"661","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2058382",-0.0417229170737664,0.0455938401856383,0.360139204988633
"662","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2075677",-0.0558088269332549,0.0465851119802647,0.230918163704517
"663","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs210896",-0.0399822554148206,0.0453842512969878,0.378332965892983
"664","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2127737",-0.0621274726409526,0.0450334299851783,0.167714266030374
"665","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2212682",-0.049378397065309,0.0464398818506114,0.287656949667745
"666","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2321300",-0.0497255652804694,0.0464536545025684,0.284424059414349
"667","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2409722",-0.0550362245918137,0.0464472891168249,0.236049906671572
"668","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs258677",-0.0436536037957437,0.0462865345622672,0.345621213927023
"669","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2597455",-0.0561937722930987,0.0462252839953903,0.224118230738341
"670","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs281288",-0.0537692337652659,0.0464510304290906,0.24704909938925
"671","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2819873",-0.0564360890371594,0.0464364467850178,0.224236295660881
"672","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2911244",-0.0491733742389742,0.0464941398656683,0.290226346447792
"673","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs3104708",-0.0509343630480376,0.0465862865014031,0.274247254578725
"674","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs35238",-0.0533244597069695,0.0465831407147777,0.252326881843843
"675","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs37241",-0.0461080243232402,0.0463422971813331,0.319763146620899
"676","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs3756290",-0.0638154816754199,0.0448083531670183,0.15439229796458
"677","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs3828653",-0.0562945544016244,0.0463503726825196,0.224540162487902
"678","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4570163",-0.0462776272422731,0.0464808940138428,0.319431471924205
"679","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4589952",-0.0569690952740906,0.046243832512334,0.217975793695928
"680","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4762896",-0.0462888262779982,0.0460929917871913,0.315258762137345
"681","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4792196",-0.057267910756666,0.0459596707656293,0.21274713373813
"682","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4810682",-0.0512066989590807,0.0463948313445461,0.269716527815896
"683","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4842283",-0.0500470954516146,0.0466897276255484,0.283761328774429
"684","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6073597",-0.0466996324975744,0.0463690804016295,0.313872922280945
"685","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6089930",-0.0485238467557187,0.0464623032954751,0.296314127777275
"686","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6587766",-0.0507583047711232,0.0466198362294956,0.276255081216599
"687","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6598440",-0.0513008654392319,0.0464606683983184,0.269515767387308
"688","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6704609",-0.0513344615070541,0.0464861731952889,0.269465070932775
"689","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6772840",-0.0425524941371998,0.0457892144689051,0.352727105107985
"690","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6813656",-0.0529979300824705,0.0465680074528313,0.255088762766904
"691","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7072297",-0.0535481372296594,0.0465674416287443,0.250182972434568
"692","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7149000",-0.0517527979806038,0.0465453348321267,0.266190016081741
"693","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7445606",-0.0562747311755986,0.0461470494953118,0.2226675922807
"694","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7487682",-0.054409892346582,0.0463590862170148,0.240530484220036
"695","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7584895",-0.052802367841825,0.046514482526765,0.256299389106561
"696","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7939430",-0.0512784850472058,0.0465726534737768,0.270878027506622
"697","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7952069",-0.0546891114809537,0.0464596893393341,0.23914347349328
"698","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs8073904",-0.0444064908584316,0.0457740181546535,0.331984499345916
"699","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs8180800",-0.0466245937506996,0.0462534866110658,0.313443260743697
"700","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs903834",-0.0495405099403411,0.0465294966173801,0.287006311719604
"701","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs905456",-0.045838791504969,0.0462197022016555,0.321315251553209
"702","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9291932",-0.0558627575322882,0.046227738775433,0.226883809220735
"703","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs929814",-0.0475991766232172,0.0463679931780398,0.304631257858262
"704","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9528554",-0.051280704516028,0.0465592025534157,0.270718878988086
"705","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs976337",-0.0526274395316215,0.0465213252340859,0.257948160785388
"706","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9840016",-0.0465762239465634,0.0463510900044856,0.314965642828651
"707","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9956636",-0.0563916539602882,0.0461537893679164,0.221775449242295
"708","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"All",-0.0509539396115875,0.0459834882500863,0.267822046625779
