"","exposure","outcome","id.exposure","id.outcome","samplesize","SNP","b","se","p"
"1","Subjective well being || id:1009","Body mass index || id:2","1009","2",338294,"rs10172421",0.433333333333333,0.219047619047619,0.0478992850564112
"626","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9291932",-0.540352666666667,0.778995284717567,0.487899645844405
"627","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs929814",0.879084615384615,0.798336597728162,0.270833411483414
"628","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9528554",0.410038125,0.727967455877419,0.573254881354518
"629","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs976337",-1.56945,0.752044740340307,0.0368962334022002
"630","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9840016",-0.648705882352941,0.717628156724329,0.366017547554989
"631","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"rs9956636",-0.980276923076923,0.804985475015323,0.223316222533541
"632","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"All - Inverse variance weighted",-0.031986419176377,0.0858573078895686,0.709480972053826
"633","Subjective well being || id:1009","Myocardial infarction || id:798","1009","798",171875,"All - MR Egger",0.0188274116113996,0.286713612564473,0.947807354622621
"634","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10172421",0.019047619047619,0.357142857142857,0.957466321826494
"635","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1028144",-0.0538461538461538,0.415384615384615,0.896859459976284
"636","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1030443",-0.0368421052631579,0.442105263157895,0.933586496294755
"637","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1075737",0.147368421052632,0.357894736842105,0.680511892901687
"638","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10769190",-0.75,0.316666666666667,0.0178641925121443
"639","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10895581",0.2875,0.40625,0.479136355375383
"640","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs10923025",0.103448275862069,0.362068965517241,0.775096962195985
"641","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11043207",-1.2,0.416666666666667,0.00397675170978865
"642","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11073619",0.14,0.392,0.720984861901671
"643","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1135436",-0.93,0.48,0.0526842533782829
"644","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11612312",0.0473684210526316,0.347368421052632,0.891533819083154
"645","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11644362",-0.142857142857143,0.342857142857143,0.676922239021379
"646","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11668122",-0.0392857142857143,0.503571428571429,0.93781676986425
"647","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11691770",0.213513513513514,0.356756756756757,0.54951646576362
"648","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs11751387",0.495238095238095,0.414285714285714,0.231929887939521
"649","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12062152",-0.56,0.4,0.161513318467542
"650","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12143280",-0.344736842105263,0.455263157894737,0.448914815284595
"651","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12147610",0.636842105263158,0.605263157894737,0.292719765821562
"652","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12152057",-0.253333333333333,0.446666666666667,0.570602642478956
"653","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12298541",0.3,0.39375,0.446116847721283
"654","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12460988",0.35,0.392857142857143,0.372977942832868
"655","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12474324",0.692592592592593,0.37037037037037,0.0614838178589319
"656","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs12995715",-0.35,0.38125,0.358601701069604
"657","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs13235506",-0.279411764705882,0.344117647058824,0.41681124907581
"658","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1328835",-0.711111111111111,0.437037037037037,0.10371190203331
"659","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs13387164",0.173913043478261,0.378260869565217,0.645681236254419
"660","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1361360",-0.307142857142857,0.378571428571429,0.417181494206806
"661","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1462450",-0.335,0.525,0.523411686170748
"662","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1520724",-0.1,0.438461538461539,0.819591685650043
"663","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs1556477",0.571428571428571,0.392857142857143,0.145795140951976
"664","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs16847494",-0.22,0.413333333333333,0.594547272417073
"665","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs17005492",-0.2,0.377777777777778,0.596519838726618
"666","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs17331012",0.304347826086957,0.365217391304348,0.404656761927286
"667","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs17693963",-0.796153846153846,0.388461538461538,0.0404127642602092
"668","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2017279",0.18125,0.38125,0.634494885020274
"669","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2058382",-0.806666666666667,0.393333333333333,0.0402818042785578
"670","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2075677",0.185714285714286,0.304761904761905,0.542275904821567
"671","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs210896",-0.847058823529412,0.370588235294118,0.0222709789592328
"672","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2127737",0.922222222222222,0.405555555555556,0.0229676338356908
"673","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2212682",-0.226315789473684,0.457894736842105,0.621127602858424
"674","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2321300",-0.188235294117647,0.458823529411765,0.681617864273084
"675","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2409722",0.230769230769231,0.361538461538462,0.523279796752506
"676","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs258677",-0.452941176470588,0.323529411764706,0.161513318467542
"677","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2597455",0.392857142857143,0.4,0.326029474369709
"678","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs281288",0.1875,0.4,0.639248343034235
"679","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2819873",0.263333333333333,0.33,0.424882213634753
"680","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs2911244",-0.207692307692308,0.407692307692308,0.610448075861918
"681","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs3104708",-0.0523809523809524,0.371428571428571,0.887849686162036
"682","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs35238",0.1,0.3475,0.773522968152235
"683","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs37241",-0.411111111111111,0.375,0.272949129697726
"684","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs3756290",0.9375,0.38125,0.0139318255977587
"685","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs3828653",0.308571428571429,0.357142857142857,0.387587890553159
"686","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4570163",-0.328571428571429,0.335714285714286,0.327716664719426
"687","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4589952",0.376190476190476,0.366666666666667,0.304903827392081
"688","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4762896",-0.625,0.48125,0.194046458228516
"689","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4792196",0.577777777777778,0.433333333333333,0.182422439451736
"690","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4810682",-0.00476190476190476,0.585714285714286,0.993513205113023
"691","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs4842283",-0.1,0.320689655172414,0.755171276064599
"692","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6073597",-0.385714285714286,0.385714285714286,0.317310507862914
"693","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6089930",-0.264285714285714,0.407142857142857,0.516259001280478
"694","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6587766",-0.0638297872340425,0.353191489361702,0.856585089771426
"695","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6598440",-0.009375,0.475,0.984253300747754
"696","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6704609",-0.0107142857142857,0.446428571428571,0.980852608707939
"697","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6772840",-0.72,0.388,0.0635005947020491
"698","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs6813656",0.0888888888888889,0.36,0.804975106155384
"699","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7072297",0.116666666666667,0.35,0.738882680363527
"700","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7149000",0.0142857142857143,0.392857142857143,0.970992408969173
"701","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7445606",0.453846153846154,0.423076923076923,0.283393500021783
"702","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7487682",0.276923076923077,0.423076923076923,0.512760452509431
"703","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7584895",0.1,0.392857142857143,0.799074192526507
"704","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7939430",-0.0263157894736842,0.378947368421053,0.944635852734536
"705","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs7952069",0.214285714285714,0.366666666666667,0.558940744185274
"706","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs8073904",-0.823809523809524,0.471428571428571,0.0805550215355774
"707","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs8180800",-0.476923076923077,0.430769230769231,0.268232168682534
"708","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs903834",-0.166666666666667,0.393333333333333,0.671763599100528
"709","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs905456",-0.5,0.407142857142857,0.219420625785452
"710","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9291932",0.393333333333333,0.413333333333333,0.341293335185355
"711","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs929814",-0.369230769230769,0.423076923076923,0.382811748670736
"712","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9528554",-0.025,0.3875,0.948559264755632
"713","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs976337",0.0857142857142857,0.392857142857143,0.827287450832149
"714","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9840016",-0.4,0.388235294117647,0.302867777010297
"715","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"rs9956636",0.446153846153846,0.415384615384615,0.282789483323742
"716","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"All - Inverse variance weighted",-0.0509539396115875,0.0459834882500863,0.267822046625779
"717","Subjective well being || id:1009","Body fat || id:999","1009","999",90737.4,"All - MR Egger",-0.0605708951310746,0.160345365164515,0.706614705582499
